NAICS_Code,NAICS_Title,NAICS_Description,Hiscox_COB,Hiscox_COB,COB_Group,PL,GL,BOP,Cyber,full_industry_code
445298,All Other Specialty Food Retailers ,Take-and-bake pizza shops,Specialty Food Stores,Specialty Food Stores,Retail,N,N,N,Y,45111000_11101100_00000000
445298,All Other Specialty Food Retailers ,"Tea and coffee (i.e., packaged) stores",Coffee & Tea Stores,Coffee & Tea Stores,Retail,N,N,Y,Y,44529900_11101100_00000004
445298,All Other Specialty Food Retailers ,"Water stores, bottled",Bottled Water Stores,Bottled Water Stores,Retail,N,N,Y,Y,44529900_11101100_00000002
449110,Furniture Retailers ,"Bed stores, retail",Home furnishing stores,Home furnishing stores,Retail,N,Y,Y,Y,44229900_11101100_00000007
449110,Furniture Retailers ,"Furniture and appliance stores (i.e., primarily retailing furniture)",Home furnishing stores,Home furnishing stores,Retail,N,Y,Y,Y,44229900_11101100_00000007
449110,Furniture Retailers ,"Furniture stores (e.g., household, office, outdoor)",Home furnishing stores,Home furnishing stores,Retail,N,Y,Y,Y,44229900_11101100_00000007
449110,Furniture Retailers ,Mattress stores (including waterbeds),Home furnishing stores,Home furnishing stores,Retail,N,Y,Y,Y,44229900_11101100_00000007
449110,Furniture Retailers ,Office furniture stores,Home furnishing stores,Home furnishing stores,Retail,N,Y,Y,Y,44229900_11101100_00000007
449121,Floor Covering Retailers ,Carpet stores,Home furnishing stores,Home furnishing stores,Retail,N,Y,Y,Y,44229900_11101100_00000007
449121,Floor Covering Retailers ,Floor covering stores (except hardwood or ceramic tile only),Floor Covering Stores,Floor Covering Stores,Retail,N,N,Y,Y,44221000_11101100_00000000
449121,Floor Covering Retailers ,Rug stores,Home furnishing stores,Home furnishing stores,Retail,N,Y,Y,Y,44229900_11101100_00000007
449122,Window Treatment Retailers ,"Curtain and drapery stores, packaged",Home furnishing stores,Home furnishing stores,Retail,N,Y,Y,Y,44229900_11101100_00000007
449122,Window Treatment Retailers ,Window treatment stores,Window Treatment Stores,Window Treatment Stores,Retail,N,N,Y,Y,44229100_11101100_00000002
449129,All Other Home Furnishings Retailers ,Bath shops,"Bath, Chinaware & Glassware Shops","Bath, Chinaware & Glassware Shops",Retail,N,N,Y,Y,44229900_11101100_00000002
449129,All Other Home Furnishings Retailers ,Chinaware stores,"China, Ceramic, & Pottery Stores","China, Ceramic, & Pottery Stores",Retail,N,N,Y,Y,44229900_11101100_00000004
449129,All Other Home Furnishings Retailers ,Custom picture frame shops,Framing Shops,Framing Shops,Retail,N,N,Y,Y,44229900_11101100_00000006
449129,All Other Home Furnishings Retailers ,Glassware stores,"Bath, Chinaware & Glassware Shops","Bath, Chinaware & Glassware Shops",Retail,N,N,Y,Y,44229900_11101100_00000002
449129,All Other Home Furnishings Retailers ,Home furnishings stores,Home furnishing stores,Home furnishing stores,Retail,N,Y,Y,Y,44229900_11101100_00000007
449129,All Other Home Furnishings Retailers ,Housewares stores,Home furnishing stores,Home furnishing stores,Retail,N,Y,Y,Y,44229900_11101100_00000007
449129,All Other Home Furnishings Retailers ,Kitchenware stores,Kitchen Accessories Stores,Kitchen Accessories Stores,Retail,N,N,Y,Y,44229900_11101100_00000008
449129,All Other Home Furnishings Retailers ,"Lamp shops, electric",Lamps & Lighting Fixtures Stores,Lamps & Lighting Fixtures Stores,Retail,N,N,Y,Y,44229900_11101100_00000010
449129,All Other Home Furnishings Retailers ,Linen stores,Bedding Stores,Bedding Stores,Retail,N,N,Y,Y,44229900_11101100_00000003
449129,All Other Home Furnishings Retailers ,"Picture frame shops, custom",Framing Shops,Framing Shops,Retail,N,N,Y,Y,44229900_11101100_00000006
449210,Electronics and Appliance Retailers ,"Appliance stores, household-type",Appliance/electronic stores,Appliance/electronic stores,Retail,N,Y,N,Y,44314100_11101100_00000001
449210,Electronics and Appliance Retailers ,Audio equipment stores (except automotive),Appliance/electronic stores,Appliance/electronic stores,Retail,N,Y,N,Y,44314100_11101100_00000001
449210,Electronics and Appliance Retailers ,"Camera shops, photographic",Camera & Photo Equipment Stores,Camera & Photo Equipment Stores,Retail,N,N,N,Y,44314200_11101100_00000001
449210,Electronics and Appliance Retailers ,Cellular telephone accessories stores,Cell Phone stores,Cell Phone stores,Retail,N,N,N,Y,44314200_11101100_00000002
449210,Electronics and Appliance Retailers ,Citizens' band (CB) radio stores,Appliance/electronic stores,Appliance/electronic stores,Retail,N,Y,N,Y,44314100_11101100_00000001
449210,Electronics and Appliance Retailers ,Computer equipment stores,"Computer, Equipment & Software Retail","Computer, Equipment & Software Retail",Retail,N,N,N,Y,44314200_11101100_00000003
449210,Electronics and Appliance Retailers ,Computer stores,"Computer, Equipment & Software Retail","Computer, Equipment & Software Retail",Retail,N,N,N,Y,44314200_11101100_00000003
449210,Electronics and Appliance Retailers ,"Consumer-type electronic stores (e.g., televisions, computers, cameras)",Appliance/electronic stores,Appliance/electronic stores,Retail,N,Y,N,Y,44314100_11101100_00000001
449210,Electronics and Appliance Retailers ,Electronic part and component stores,Appliance/electronic stores,Appliance/electronic stores,Retail,N,Y,N,Y,44314100_11101100_00000001
449210,Electronics and Appliance Retailers ,Household-type appliance stores,Appliance/electronic stores,Appliance/electronic stores,Retail,N,Y,N,Y,44314100_11101100_00000001
449210,Electronics and Appliance Retailers ,"Music stores (e.g., cassette, compact disc, record, tape)","Record, CD, Music & Tape Stores","Record, CD, Music & Tape Stores",Retail,N,N,N,Y,44314200_11101100_00000006
449210,Electronics and Appliance Retailers ,Photographic supply stores,Camera & Photo Equipment Stores,Camera & Photo Equipment Stores,Retail,N,N,N,Y,44314200_11101100_00000001
449210,Electronics and Appliance Retailers ,Radio and television stores,Appliance/electronic stores,Appliance/electronic stores,Retail,N,Y,N,Y,44314100_11101100_00000001
449210,Electronics and Appliance Retailers ,"Record stores, new","Record, CD, Music & Tape Stores","Record, CD, Music & Tape Stores",Retail,N,N,N,Y,44314200_11101100_00000006
449210,Electronics and Appliance Retailers ,"Sewing machine stores, household-type",Sewing Machine Stores,Sewing Machine Stores,Retail,N,N,N,Y,44311100_11101100_00000000
449210,Electronics and Appliance Retailers ,"Software retailers (e.g., downloadable computer software (without publishing))","Computer, Equipment & Software Retail","Computer, Equipment & Software Retail",Retail,N,N,N,Y,44314200_11101100_00000003
449210,Electronics and Appliance Retailers ,"Software stores, computer","Computer, Equipment & Software Retail","Computer, Equipment & Software Retail",Retail,N,N,N,Y,44314200_11101100_00000003
449210,Electronics and Appliance Retailers ,Stereo stores (except automotive),Appliance/electronic stores,Appliance/electronic stores,Retail,N,Y,N,Y,44314100_11101100_00000001
449210,Electronics and Appliance Retailers ,Television and radio stores,Appliance/electronic stores,Appliance/electronic stores,Retail,N,Y,N,Y,44314100_11101100_00000001
449210,Electronics and Appliance Retailers ,TV (television) stores,Appliance/electronic stores,Appliance/electronic stores,Retail,N,Y,N,Y,44314100_11101100_00000001
449210,Electronics and Appliance Retailers ,"Vacuum cleaner stores, household-type",Vacuum Cleaner Sales & Service,Vacuum Cleaner Sales & Service,Retail,N,N,N,Y,44314100_11101100_00000003
449210,Electronics and Appliance Retailers ,Video game software stores,"Computer, Equipment & Software Retail","Computer, Equipment & Software Retail",Retail,N,N,N,Y,44314200_11101100_00000003
449210,Electronics and Appliance Retailers ,Video tape stores,DVD & Video Stores,DVD & Video Stores,Retail,N,N,N,Y,44314200_11101100_00000004
455219,All Other General Merchandise Retailers ,Dollar stores,General Merchandise Stores,General Merchandise Stores,Retail,N,N,Y,Y,45231900_11101100_00000001
455219,All Other General Merchandise Retailers ,General stores,General Merchandise Stores,General Merchandise Stores,Retail,N,N,Y,Y,45231900_11101100_00000001
455219,All Other General Merchandise Retailers ,Home and auto supply stores,Automotive Parts & Accessories Stores,Automotive Parts & Accessories Stores,Retail,N,N,N,Y,44131000_11101100_00000000
455219,All Other General Merchandise Retailers ,Limited price variety stores,General Merchandise Stores,General Merchandise Stores,Retail,N,N,Y,Y,45231900_11101100_00000001
455219,All Other General Merchandise Retailers ,"Trading posts, general merchandise",General Merchandise Stores,General Merchandise Stores,Retail,N,N,Y,Y,45231900_11101100_00000001
455219,All Other General Merchandise Retailers ,Variety stores,General Merchandise Stores,General Merchandise Stores,Retail,N,N,Y,Y,45231900_11101100_00000001
456120,"Cosmetics, Beauty Supplies, and Perfume Retailers ",Beauty supply stores,"Cosmetic, Beauty Supply & Perfume Stores","Cosmetic, Beauty Supply & Perfume Stores",Retail,N,N,Y,Y,44612000_11101100_00000000
456120,"Cosmetics, Beauty Supplies, and Perfume Retailers ",Cosmetics stores,"Cosmetic, Beauty Supply & Perfume Stores","Cosmetic, Beauty Supply & Perfume Stores",Retail,N,N,Y,Y,44612000_11101100_00000000
456120,"Cosmetics, Beauty Supplies, and Perfume Retailers ",Perfume stores,"Cosmetic, Beauty Supply & Perfume Stores","Cosmetic, Beauty Supply & Perfume Stores",Retail,N,N,Y,Y,44612000_11101100_00000000
456130,Optical Goods Retailers ,"Lens grinding, ophthalmic, in retail stores",Optometrist/Opthalmologist,Optometrist/Opthalmologist,Medical & Dental Offices,N,N,Y,Y,62132000_29104100_00000000
456130,Optical Goods Retailers ,"Optical goods stores (except offices of optometrists, ophthalmologists)",Health & Personal Care Stores,Health & Personal Care Stores,Retail,N,N,Y,Y,44619100_11101100_00000000
456130,Optical Goods Retailers ,Sunglass stores,Sunglass Stores,Sunglass Stores,Retail,N,N,Y,Y,44613000_11101100_00000000
456191,Food (Health) Supplement Retailers ,Herbal supplement stores,Health & Personal Care Stores,Health & Personal Care Stores,Retail,N,N,Y,Y,44619100_11101100_00000000
456191,Food (Health) Supplement Retailers ,"Nutrition (i.e., food supplement) stores",Health & Personal Care Stores,Health & Personal Care Stores,Retail,N,N,Y,Y,44619100_11101100_00000000
456191,Food (Health) Supplement Retailers ,Vitamin stores,Health & Personal Care Stores,Health & Personal Care Stores,Retail,N,N,Y,Y,44619100_11101100_00000000
456199,All Other Health and Personal Care Retailers ,Convalescent supply stores,Health & Personal Care Stores,Health & Personal Care Stores,Retail,N,N,Y,Y,44619100_11101100_00000000
456199,All Other Health and Personal Care Retailers ,Hearing aid stores (except offices of audiologists),Health & Personal Care Stores,Health & Personal Care Stores,Retail,N,N,Y,Y,44619100_11101100_00000000
456199,All Other Health and Personal Care Retailers ,Home health equipment stores,Health & Personal Care Stores,Health & Personal Care Stores,Retail,N,N,Y,Y,44619100_11101100_00000000
456199,All Other Health and Personal Care Retailers ,Medical equipment and supplies stores,Health & Personal Care Stores,Health & Personal Care Stores,Retail,N,N,Y,Y,44619100_11101100_00000000
456199,All Other Health and Personal Care Retailers ,Prosthetic stores (except offices of prosthetists),Health & Personal Care Stores,Health & Personal Care Stores,Retail,N,N,Y,Y,44619100_11101100_00000000
456199,All Other Health and Personal Care Retailers ,Sick room supply stores,Health & Personal Care Stores,Health & Personal Care Stores,Retail,N,N,Y,Y,44619100_11101100_00000000
456199,All Other Health and Personal Care Retailers ,Wheelchair stores,Health & Personal Care Stores,Health & Personal Care Stores,Retail,N,N,Y,Y,44619100_11101100_00000000
458110,Clothing and Clothing Accessories Retailers ,Apparel accessory stores,Clothing/apparel stores,Clothing/apparel stores,Retail,N,Y,Y,Y,44819000_11101100_00000002
458110,Clothing and Clothing Accessories Retailers ,"Apparel stores, children's and infants' clothing",Children's & Infants Clothing Stores,Children's & Infants Clothing Stores,Retail,N,N,Y,Y,44813000_11101100_00000000
458110,Clothing and Clothing Accessories Retailers ,"Apparel stores, men's and boys' clothing",Men's Clothing Stores,Men's Clothing Stores,Retail,N,N,Y,Y,44811000_11101100_00000000
458110,Clothing and Clothing Accessories Retailers ,"Apparel stores, women's and girls' clothing",Women's Clothing Stores,Women's Clothing Stores,Retail,N,N,Y,Y,44812000_11101100_00000002
458110,Clothing and Clothing Accessories Retailers ,Baby clothing shops,Children's & Infants Clothing Stores,Children's & Infants Clothing Stores,Retail,N,N,Y,Y,44813000_11101100_00000000
458110,Clothing and Clothing Accessories Retailers ,Bridal gown shops (except custom),Bridal Shops,Bridal Shops,Retail,N,N,Y,Y,44819000_11101100_00000001
458110,Clothing and Clothing Accessories Retailers ,Clothing accessories stores,Clothing/apparel stores,Clothing/apparel stores,Retail,N,Y,Y,Y,44819000_11101100_00000002
458110,Clothing and Clothing Accessories Retailers ,"Clothing stores, children's and infants'",Children's & Infants Clothing Stores,Children's & Infants Clothing Stores,Retail,N,N,Y,Y,44813000_11101100_00000000
458110,Clothing and Clothing Accessories Retailers ,"Clothing stores, family",Family Clothing Stores,Family Clothing Stores,Retail,N,N,Y,Y,44814000_11101100_00000001
458110,Clothing and Clothing Accessories Retailers ,"Clothing stores, men's and boys'",Men's Clothing Stores,Men's Clothing Stores,Retail,N,N,Y,Y,44811000_11101100_00000000
458110,Clothing and Clothing Accessories Retailers ,"Clothing stores, women's and girls'",Women's Clothing Stores,Women's Clothing Stores,Retail,N,N,Y,Y,44812000_11101100_00000002
